func,change,data_kind,size,n_ms
merge,0,sorted,66500,6395542
merge,0,almost sorted,66500,7706500
merge,0,almost sorted,66500,7910541
merge,0,almost sorted,66500,7641666
merge,0,random,66600,11966333
merge,0,random,66600,12028541
merge,0,random,66600,11959333
merge,0,sorted,66600,6731750
merge,0,sorted,66600,6729041
merge,0,sorted,66600,6734292
merge,0,almost sorted,66600,7674208
merge,0,almost sorted,66600,7770458
merge,0,almost sorted,66600,7899208
merge,0,random,66700,12025959
merge,0,random,66700,12056875
merge,0,random,66700,12012500
merge,0,sorted,66700,6408583
merge,0,sorted,66700,6382458
merge,0,sorted,66700,6386125
merge,0,almost sorted,66700,7693250
merge,0,almost sorted,66700,7660458
merge,0,almost sorted,66700,7880083
merge,0,random,66800,12071792
merge,0,random,66800,12268500
merge,0,random,66800,12015458
merge,0,sorted,66800,6920250
merge,0,sorted,66800,6902583
merge,0,sorted,66800,6877792
merge,0,almost sorted,66800,8191500
merge,0,almost sorted,66800,7959667
merge,0,almost sorted,66800,8337167
merge,0,random,66900,12008125
merge,0,random,66900,12024458
merge,0,random,66900,11998875
merge,0,sorted,66900,6932958
merge,0,sorted,66900,6921625
merge,0,sorted,66900,7014250
merge,0,almost sorted,66900,7750250
merge,0,almost sorted,66900,7700208
merge,0,almost sorted,66900,7726750
merge,0,random,67000,12040791
merge,0,random,67000,12003458
merge,0,random,67000,12104167
merge,0,sorted,67000,6425667
merge,0,sorted,67000,6430708
merge,0,sorted,67000,6437417
merge,0,almost sorted,67000,7928750
merge,0,almost sorted,67000,7948916
merge,0,almost sorted,67000,7976208
merge,0,random,67100,12069375
merge,0,random,67100,12045333
merge,0,random,67100,12038625
merge,0,sorted,67100,6815042
merge,0,sorted,67100,6454041
merge,0,sorted,67100,6452708
merge,0,almost sorted,67100,7770167
merge,0,almost sorted,67100,7911875
merge,0,almost sorted,67100,7852292
merge,0,random,67200,12116250
merge,0,random,67200,12180000
merge,0,random,67200,12075791
merge,0,sorted,67200,6532583
merge,0,sorted,67200,6450792
merge,0,sorted,67200,6784291
merge,0,almost sorted,67200,8286625
merge,0,almost sorted,67200,7737625
merge,0,almost sorted,67200,7991791
merge,0,random,67300,12102917
merge,0,random,67300,12131125
merge,0,random,67300,12089833
merge,0,sorted,67300,6509667
merge,0,sorted,67300,6457542
merge,0,sorted,67300,6470792
merge,0,almost sorted,67300,8033167
merge,0,almost sorted,67300,8060167
merge,0,almost sorted,67300,8346959
merge,0,random,67400,12182417
merge,0,random,67400,12155083
merge,0,random,67400,12154792
merge,0,sorted,67400,6502917
merge,0,sorted,67400,6473000
merge,0,sorted,67400,6488125
merge,0,almost sorted,67400,7999000
merge,0,almost sorted,67400,8284792
merge,0,almost sorted,67400,8130459
merge,0,random,67500,12203083
merge,0,random,67500,12168084
merge,0,random,67500,12137625
merge,0,sorted,67500,6518750
merge,0,sorted,67500,6528917
merge,0,sorted,67500,6531042
merge,0,almost sorted,67500,8082500
merge,0,almost sorted,67500,7998458
merge,0,almost sorted,67500,8040333
merge,0,random,67600,12374375
merge,0,random,67600,12216875
merge,0,random,67600,12178208
merge,0,sorted,67600,6527917
merge,0,sorted,67600,6520417
merge,0,sorted,67600,6512458
merge,0,almost sorted,67600,7928750
merge,0,almost sorted,67600,8045208
merge,0,almost sorted,67600,7965625
merge,0,random,67700,12153584
merge,0,random,67700,12216875
merge,0,random,67700,12196625
merge,0,sorted,67700,6712375
merge,0,sorted,67700,6676125
merge,0,sorted,67700,6711208
merge,0,almost sorted,67700,8353916
merge,0,almost sorted,67700,8099416
merge,0,almost sorted,67700,7784792
merge,0,random,67800,12240958
merge,0,random,67800,12203959
merge,0,random,67800,12264542
merge,0,sorted,67800,6683583
merge,0,sorted,67800,6694000
merge,0,sorted,67800,6566167
merge,0,almost sorted,67800,8149541
merge,0,almost sorted,67800,7843917
merge,0,almost sorted,67800,8168125
merge,0,random,67900,12278917
merge,0,random,67900,12235333
merge,0,random,67900,12243709
merge,0,sorted,67900,6570458
merge,0,sorted,67900,6547458
merge,0,sorted,67900,6538459
merge,0,almost sorted,67900,7863208
merge,0,almost sorted,67900,7860583
merge,0,almost sorted,67900,7852958
merge,0,random,68000,12239666
merge,0,random,68000,12230792
merge,0,random,68000,12264625
merge,0,sorted,68000,6546500
merge,0,sorted,68000,6561334
merge,0,sorted,68000,6554750
merge,0,almost sorted,68000,8095375
merge,0,almost sorted,68000,7873916
merge,0,almost sorted,68000,8103958
merge,0,random,68100,12299208
merge,0,random,68100,12302125
merge,0,random,68100,12250042
merge,0,sorted,68100,6569792
merge,0,sorted,68100,6573334
merge,0,sorted,68100,6566750
merge,0,almost sorted,68100,8154167
merge,0,almost sorted,68100,7905334
merge,0,almost sorted,68100,7887333
merge,0,random,68200,12293000
merge,0,random,68200,12311791
merge,0,random,68200,12294708
merge,0,sorted,68200,6630125
merge,0,sorted,68200,6552625
merge,0,sorted,68200,6554167
merge,0,almost sorted,68200,7871708
merge,0,almost sorted,68200,8164458
merge,0,almost sorted,68200,7914959
merge,0,random,68300,12529125
merge,0,random,68300,12330750
merge,0,random,68300,12341959
merge,0,sorted,68300,6621625
merge,0,sorted,68300,6581667
merge,0,sorted,68300,6566375
merge,0,almost sorted,68300,8043959
merge,0,almost sorted,68300,7880875
merge,0,almost sorted,68300,8551667
merge,0,random,68400,12312208
merge,0,random,68400,12336125
merge,0,random,68400,12379292
merge,0,sorted,68400,6596584
merge,0,sorted,68400,6606500
merge,0,sorted,68400,6570042
merge,0,almost sorted,68400,8032459
merge,0,almost sorted,68400,8168250
merge,0,almost sorted,68400,7920625
merge,0,random,68500,12383458
merge,0,random,68500,12353500
merge,0,random,68500,12420708
merge,0,sorted,68500,6990584
merge,0,sorted,68500,7027792
merge,0,sorted,68500,6984334
merge,0,almost sorted,68500,8846042
merge,0,almost sorted,68500,8208333
merge,0,almost sorted,68500,8085417
merge,0,random,68600,12393792
merge,0,random,68600,12368041
merge,0,random,68600,12351375
merge,0,sorted,68600,6789625
merge,0,sorted,68600,6754416
merge,0,sorted,68600,6623167
merge,0,almost sorted,68600,8454583
merge,0,almost sorted,68600,8233333
merge,0,almost sorted,68600,8179625
merge,0,random,68700,12430292
merge,0,random,68700,12422209
merge,0,random,68700,12421708
merge,0,sorted,68700,6795791
merge,0,sorted,68700,6990583
merge,0,sorted,68700,6955500
merge,0,almost sorted,68700,8405750
merge,0,almost sorted,68700,8228042
merge,0,almost sorted,68700,8220458
merge,0,random,68800,12451542
merge,0,random,68800,12443333
merge,0,random,68800,12429292
merge,0,sorted,68800,6649750
merge,0,sorted,68800,6642167
merge,0,sorted,68800,6664917
merge,0,almost sorted,68800,8368125
merge,0,almost sorted,68800,8275458
merge,0,almost sorted,68800,8058334
merge,0,random,68900,12462959
merge,0,random,68900,12503959
merge,0,random,68900,12419625
merge,0,sorted,68900,6670000
merge,0,sorted,68900,6817833
merge,0,sorted,68900,6686667
merge,0,almost sorted,68900,7973125
merge,0,almost sorted,68900,8047292
merge,0,almost sorted,68900,8019375
merge,0,random,69000,12486167
merge,0,random,69000,12488291
merge,0,random,69000,12523208
merge,0,sorted,69000,6826292
merge,0,sorted,69000,6681542
merge,0,sorted,69000,7061333
merge,0,almost sorted,69000,8238166
merge,0,almost sorted,69000,8061875
merge,0,almost sorted,69000,8574833
merge,0,random,69100,12478917
merge,0,random,69100,12563666
merge,0,random,69100,12243500
merge,0,sorted,69100,6807584
merge,0,sorted,69100,6827208
merge,0,sorted,69100,6981833
merge,0,almost sorted,69100,8099958
merge,0,almost sorted,69100,8055333
merge,0,almost sorted,69100,8228750
merge,0,random,69200,12761916
merge,0,random,69200,12225083
merge,0,random,69200,12231334
merge,0,sorted,69200,7134417
merge,0,sorted,69200,7248000
merge,0,sorted,69200,7200166
merge,0,almost sorted,69200,8424333
merge,0,almost sorted,69200,8588208
merge,0,almost sorted,69200,8229417
merge,0,random,69300,12674500
merge,0,random,69300,12180959
merge,0,random,69300,12140583
merge,0,sorted,69300,7087708
merge,0,sorted,69300,7038709
merge,0,sorted,69300,7084250
merge,0,almost sorted,69300,8562833
merge,0,almost sorted,69300,8465583
merge,0,almost sorted,69300,8364791
merge,0,random,69400,12758292
merge,0,random,69400,12392167
merge,0,random,69400,12309875
merge,0,sorted,69400,6919416
merge,0,sorted,69400,7045625
merge,0,sorted,69400,6916000
merge,0,almost sorted,69400,8323209
merge,0,almost sorted,69400,8643875
merge,0,almost sorted,69400,8396041
merge,0,random,69500,12360625
merge,0,random,69500,12651125
merge,0,random,69500,12366709
merge,0,sorted,69500,6887416
merge,0,sorted,69500,7382083
merge,0,sorted,69500,7558583
merge,0,almost sorted,69500,8609583
merge,0,almost sorted,69500,8064500
merge,0,almost sorted,69500,8441708
merge,0,random,69600,12650792
merge,0,random,69600,13238916
merge,0,random,69600,12483792
merge,0,sorted,69600,6911458
merge,0,sorted,69600,6897375
merge,0,sorted,69600,6899083
merge,0,almost sorted,69600,8926875
merge,0,almost sorted,69600,8223458
merge,0,almost sorted,69600,8427333
merge,0,random,69700,13547459
merge,0,random,69700,13186834
merge,0,random,69700,13223250
merge,0,sorted,69700,6898875
merge,0,sorted,69700,7182875
merge,0,sorted,69700,6891625
merge,0,almost sorted,69700,8666666
merge,0,almost sorted,69700,8988208
merge,0,almost sorted,69700,8359291
merge,0,random,69800,12647292
merge,0,random,69800,13384292
merge,0,random,69800,14424708
merge,0,sorted,69800,7549375
merge,0,sorted,69800,7254834
merge,0,sorted,69800,6915292
merge,0,almost sorted,69800,8257417
merge,0,almost sorted,69800,9780667
merge,0,almost sorted,69800,16686792
merge,0,random,69900,14809708
merge,0,random,69900,13187084
merge,0,random,69900,12817083
merge,0,sorted,69900,7371000
merge,0,sorted,69900,7869542
merge,0,sorted,69900,7188875
merge,0,almost sorted,69900,8384334
merge,0,almost sorted,69900,8398666
merge,0,almost sorted,69900,8218500
merge,0,random,70000,12662333
merge,0,random,70000,12684042
merge,0,random,70000,12642250
merge,0,sorted,70000,7186875
merge,0,sorted,70000,7248250
merge,0,sorted,70000,6942541
merge,0,almost sorted,70000,14089083
merge,0,almost sorted,70000,8183042
merge,0,almost sorted,70000,8401042
merge,0,random,70100,12806416
merge,0,random,70100,12554291
merge,0,random,70100,13119958
merge,0,sorted,70100,7115750
merge,0,sorted,70100,6915458
merge,0,sorted,70100,6753250
merge,0,almost sorted,70100,8167250
merge,0,almost sorted,70100,8358667
merge,0,almost sorted,70100,8386083
merge,0,random,70200,12769167
merge,0,random,70200,12684250
merge,0,random,70200,12682916
merge,0,sorted,70200,7346542
merge,0,sorted,70200,7165125
merge,0,sorted,70200,7174625
merge,0,almost sorted,70200,8752667
merge,0,almost sorted,70200,8469291
merge,0,almost sorted,70200,8460375
merge,0,random,70300,12701625
merge,0,random,70300,12758375
merge,0,random,70300,12858250
merge,0,sorted,70300,6959000
merge,0,sorted,70300,7001833
merge,0,sorted,70300,7055209
merge,0,almost sorted,70300,8189958
merge,0,almost sorted,70300,8722625
merge,0,almost sorted,70300,8447458
merge,0,random,70400,13172417
merge,0,random,70400,13493583
merge,0,random,70400,12935167
merge,0,sorted,70400,7038792
merge,0,sorted,70400,6863792
merge,0,sorted,70400,6795834
merge,0,almost sorted,70400,8617167
merge,0,almost sorted,70400,8709500
merge,0,almost sorted,70400,9026625
merge,0,random,70500,12845917
merge,0,random,70500,12748792
merge,0,random,70500,12778458
merge,0,sorted,70500,7447000
merge,0,sorted,70500,7185708
merge,0,sorted,70500,7181334
merge,0,almost sorted,70500,8563375
merge,0,almost sorted,70500,8576209
merge,0,almost sorted,70500,8610583
merge,0,random,70600,12813833
merge,0,random,70600,12796625
merge,0,random,70600,13210666
merge,0,sorted,70600,6981125
merge,0,sorted,70600,6882959
merge,0,sorted,70600,6819125
merge,0,almost sorted,70600,8794291
merge,0,almost sorted,70600,8666750
merge,0,almost sorted,70600,8789667
merge,0,random,70700,12984167
merge,0,random,70700,12848375
merge,0,random,70700,12763625
merge,0,sorted,70700,7056875
merge,0,sorted,70700,7250833
merge,0,sorted,70700,7154792
merge,0,almost sorted,70700,8318333
merge,0,almost sorted,70700,8784334
merge,0,almost sorted,70700,8337625
merge,0,random,70800,12861625
merge,0,random,70800,12830875
merge,0,random,70800,12893750
merge,0,sorted,70800,7030625
merge,0,sorted,70800,7291000
merge,0,sorted,70800,6999541
merge,0,almost sorted,70800,8362209
merge,0,almost sorted,70800,8612416
merge,0,almost sorted,70800,8763625
merge,0,random,70900,13239500
merge,0,random,70900,12894292
merge,0,random,70900,12502417
merge,0,sorted,70900,6978167
merge,0,sorted,70900,6904375
merge,0,sorted,70900,6896541
merge,0,almost sorted,70900,8306917
merge,0,almost sorted,70900,8228041
merge,0,almost sorted,70900,8277042
merge,0,random,71000,13289166
merge,0,random,71000,13039375
merge,0,random,71000,12768750
merge,0,sorted,71000,7334292
merge,0,sorted,71000,7063625
merge,0,sorted,71000,7050625
merge,0,almost sorted,71000,8255750
merge,0,almost sorted,71000,8247083
merge,0,almost sorted,71000,8241625
merge,0,random,71100,12944000
merge,0,random,71100,12887000
merge,0,random,71100,12499208
merge,0,sorted,71100,7419834
merge,0,sorted,71100,6907959
merge,0,sorted,71100,7242959
merge,0,almost sorted,71100,8645208
merge,0,almost sorted,71100,8593583
merge,0,almost sorted,71100,8314792
merge,0,random,71200,12953250
merge,0,random,71200,12972083
merge,0,random,71200,12907250
merge,0,sorted,71200,7253792
merge,0,sorted,71200,7226542
merge,0,sorted,71200,7231000
merge,0,almost sorted,71200,8641875
merge,0,almost sorted,71200,8339125
merge,0,almost sorted,71200,8445667
merge,0,random,71300,12926458
merge,0,random,71300,12929542
merge,0,random,71300,12917333
merge,0,sorted,71300,7428125
merge,0,sorted,71300,7276042
merge,0,sorted,71300,7351375
merge,0,almost sorted,71300,8541500
merge,0,almost sorted,71300,8313000
merge,0,almost sorted,71300,8590291
merge,0,random,71400,12995625
merge,0,random,71400,12949250
merge,0,random,71400,12930375
merge,0,sorted,71400,7518416
merge,0,sorted,71400,7431000
merge,0,sorted,71400,7756583
merge,0,almost sorted,71400,8851542
merge,0,almost sorted,71400,8664834
merge,0,almost sorted,71400,8588250
merge,0,random,71500,14385208
merge,0,random,71500,13390208
merge,0,random,71500,14357042
merge,0,sorted,71500,7187750
merge,0,sorted,71500,7613250
merge,0,sorted,71500,7394583
merge,0,almost sorted,71500,8841666
merge,0,almost sorted,71500,9141250
merge,0,almost sorted,71500,8802334
merge,0,random,71600,13390833
merge,0,random,71600,13158583
merge,0,random,71600,13537833
merge,0,sorted,71600,7157250
merge,0,sorted,71600,7326542
merge,0,sorted,71600,9288083
merge,0,almost sorted,71600,10793584
merge,0,almost sorted,71600,9024959
merge,0,almost sorted,71600,8932167
merge,0,random,71700,13737167
merge,0,random,71700,13062041
merge,0,random,71700,12950083
merge,0,sorted,71700,7205208
merge,0,sorted,71700,7226792
merge,0,sorted,71700,7297042
merge,0,almost sorted,71700,9039333
merge,0,almost sorted,71700,8907792
merge,0,almost sorted,71700,9943708
merge,0,random,71800,13730500
merge,0,random,71800,13188750
merge,0,random,71800,13649833
merge,0,sorted,71800,7358584
merge,0,sorted,71800,7099875
merge,0,sorted,71800,7488084
merge,0,almost sorted,71800,8765750
merge,0,almost sorted,71800,8496125
merge,0,almost sorted,71800,9487833
merge,0,random,71900,13458042
merge,0,random,71900,13348417
merge,0,random,71900,13512333
merge,0,sorted,71900,7335584
merge,0,sorted,71900,7447292
merge,0,sorted,71900,7374958
merge,0,almost sorted,71900,9510000
merge,0,almost sorted,71900,8862125
merge,0,almost sorted,71900,9038291
merge,0,random,72000,13540125
merge,0,random,72000,13512166
merge,0,random,72000,13325625
merge,0,sorted,72000,7631708
merge,0,sorted,72000,7342458
merge,0,sorted,72000,7140500
merge,0,almost sorted,72000,8799584
merge,0,almost sorted,72000,8811167
merge,0,almost sorted,72000,8946750
merge,0,random,72100,13943666
merge,0,random,72100,14209291
merge,0,random,72100,13916042
merge,0,sorted,72100,7397375
merge,0,sorted,72100,8004167
merge,0,sorted,72100,7705333
merge,0,almost sorted,72100,9522958
merge,0,almost sorted,72100,9068333
merge,0,almost sorted,72100,8881958
merge,0,random,72200,13287208
merge,0,random,72200,13579959
merge,0,random,72200,14014542
merge,0,sorted,72200,7958125
merge,0,sorted,72200,9002167
merge,0,sorted,72200,7882583
merge,0,almost sorted,72200,8617542
merge,0,almost sorted,72200,8905792
merge,0,almost sorted,72200,9026542
merge,0,random,72300,13174125
merge,0,random,72300,13512208
merge,0,random,72300,12678625
merge,0,sorted,72300,7366500
merge,0,sorted,72300,7454375
merge,0,sorted,72300,7250333
merge,0,almost sorted,72300,9147208
merge,0,almost sorted,72300,8994375
merge,0,almost sorted,72300,8502292
merge,0,random,72400,14749958
merge,0,random,72400,13589750
merge,0,random,72400,13275792
merge,0,sorted,72400,7373834
merge,0,sorted,72400,7302333
merge,0,sorted,72400,7412958
merge,0,almost sorted,72400,9023208
merge,0,almost sorted,72400,8756708
merge,0,almost sorted,72400,8929125
merge,0,random,72500,13728625
merge,0,random,72500,12988083
merge,0,random,72500,13631208
merge,0,sorted,72500,7517750
merge,0,sorted,72500,7079750
merge,0,sorted,72500,7993541
merge,0,almost sorted,72500,8471375
merge,0,almost sorted,72500,9230041
merge,0,almost sorted,72500,9795667
merge,0,random,72600,13936125
merge,0,random,72600,14447209
merge,0,random,72600,13355125
